COUNTY,RACE,YEAR,POP
Marion,TOT,2006,66345
Marion,TOT,2007,66487
Marion,TOT,2008,66840
Marion,TOT,2009,66497
Marion,TOT,2010,132941
Marion,TOT,2011,66614
Marion,TOT,2012,66301
Marion,TOT,2013,65996
Marion,TOT,2014,65822
Marion,TOT,2015,65470
Marion,TOT,2016,65481
Marion,TOT,2017,65113
Marion,TOT,2018,65426
Marion,TOT,2019,65057
Marion,TOT,2020,130208
Marion,TOT,2021,65310
Marion,TOT,2022,64609
Marion,TOT,2023,64851
Marion,WA,2000,61254
Marion,WA,2001,61129
Marion,WA,2002,61148
Marion,WA,2003,61234
Marion,WA,2004,61220
Marion,WA,2005,61245
Marion,WA,2006,61059
Marion,WA,2007,61082
Marion,WA,2008,61339
Marion,WA,2009,61080
Marion,WA,2010,122044
Marion,WA,2011,60952
Marion,WA,2012,60588
Marion,WA,2013,60204
Marion,WA,2014,59893
Marion,WA,2015,59420
Marion,WA,2016,59257
Marion,WA,2017,58926
Marion,WA,2018,59161
Marion,WA,2019,58809
Marion,WA,2020,117515
Marion,WA,2021,58654
Marion,WA,2022,58095
Marion,WA,2023,58124
Morrow,AA,2000,46
Morrow,AA,2001,48
Morrow,AA,2002,53
Morrow,AA,2003,56
Morrow,AA,2004,56
Morrow,AA,2005,75
Morrow,AA,2006,80
Morrow,AA,2007,78
Morrow,AA,2008,93
Morrow,AA,2009,91
Morrow,AA,2010,192
Morrow,AA,2011,98
Morrow,AA,2012,110
Morrow,AA,2013,133
Morrow,AA,2014,138
Morrow,AA,2015,130
Morrow,AA,2016,118
Morrow,AA,2017,128
Morrow,AA,2018,131
Morrow,AA,2019,141
Morrow,AA,2020,325
Morrow,AA,2021,160
Morrow,AA,2022,174
Morrow,AA,2023,172
Morrow,BA,2000,91
Morrow,BA,2001,100
Morrow,BA,2002,109
Morrow,BA,2003,125
Morrow,BA,2004,121
Morrow,BA,2005,117
Morrow,BA,2006,125
Morrow,BA,2007,135
Morrow,BA,2008,136
Morrow,BA,2009,131
Morrow,BA,2010,289
Morrow,BA,2011,160
Morrow,BA,2012,174
Morrow,BA,2013,188
Morrow,BA,2014,198
Morrow,BA,2015,224
Morrow,BA,2016,215
Morrow,BA,2017,241
Morrow,BA,2018,254
Morrow,BA,2019,271
Morrow,BA,2020,573
Morrow,BA,2021,304
Morrow,BA,2022,348
Morrow,BA,2023,363
Morrow,HAA,2000,0
Morrow,HAA,2001,2
Morrow,HAA,2002,1
Morrow,HAA,2003,1
Morrow,HAA,2004,1
Morrow,HAA,2005,2
Morrow,HAA,2006,5
Morrow,HAA,2007,7
Morrow,HAA,2008,8
Morrow,HAA,2009,4
Morrow,HAA,2010,8
Morrow,HAA,2011,7
Morrow,HAA,2012,5
Morrow,HAA,2013,10
Morrow,HAA,2014,8
Morrow,HAA,2015,7
Morrow,HAA,2016,7
Morrow,HAA,2017,8
Morrow,HAA,2018,7
Morrow,HAA,2019,10
Morrow,HAA,2020,18
Morrow,HAA,2021,7
Morrow,HAA,2022,9
Morrow,HAA,2023,10
Morrow,HBA,2000,2
Morrow,HBA,2001,2
Morrow,HBA,2002,2
Morrow,HBA,2003,2
Morrow,HBA,2004,2
Morrow,HBA,2005,5
Morrow,HBA,2006,6
Morrow,HBA,2007,7
Morrow,HBA,2008,7
Morrow,HBA,2009,7
Morrow,HBA,2010,20
Morrow,HBA,2011,10
Morrow,HBA,2012,12
Morrow,HBA,2013,12
Morrow,HBA,2014,15
Morrow,HBA,2015,20
Morrow,HBA,2016,23
Morrow,HBA,2017,21
Morrow,HBA,2018,27
Morrow,HBA,2019,28
Morrow,HBA,2020,52
Morrow,HBA,2021,38
Morrow,HBA,2022,36
Morrow,HBA,2023,43
Morrow,HIA,2000,6
Morrow,HIA,2001,5
Morrow,HIA,2002,5
Morrow,HIA,2003,5
Morrow,HIA,2004,5
Morrow,HIA,2005,2
Morrow,HIA,2006,3
Morrow,HIA,2007,4
Morrow,HIA,2008,5
Morrow,HIA,2009,6
Morrow,HIA,2010,9
Morrow,HIA,2011,6
Morrow,HIA,2012,6
Morrow,HIA,2013,6
Morrow,HIA,2014,7
Morrow,HIA,2015,6
Morrow,HIA,2016,11
Morrow,HIA,2017,21
Morrow,HIA,2018,24
Morrow,HIA,2019,25
Morrow,HIA,2020,48
Morrow,HIA,2021,24
Morrow,HIA,2022,24
Morrow,HIA,2023,25
Morrow,HNA,2000,0
Morrow,HNA,2001,0
Morrow,HNA,2002,0
Morrow,HNA,2003,0
Morrow,HNA,2004,0
Morrow,HNA,2005,0
Morrow,HNA,2006,0
Morrow,HNA,2007,0
Morrow,HNA,2008,0
Morrow,HNA,2009,0
Morrow,HNA,2010,0
Morrow,HNA,2011,0
Morrow,HNA,2012,0
Morrow,HNA,2013,0
Morrow,HNA,2014,0
Morrow,HNA,2015,1
Morrow,HNA,2016,0
Morrow,HNA,2017,0
Morrow,HNA,2018,0
Morrow,HNA,2019,0
Morrow,HNA,2020,5
Morrow,HNA,2021,2
Morrow,HNA,2022,6
Morrow,HNA,2023,6
Morrow,HTOM,2000,5
Morrow,HTOM,2001,5
Morrow,HTOM,2002,6
Morrow,HTOM,2003,7
Morrow,HTOM,2004,11
Morrow,HTOM,2005,13
Morrow,HTOM,2006,15
Morrow,HTOM,2007,19
Morrow,HTOM,2008,21
Morrow,HTOM,2009,21
Morrow,HTOM,2010,31
Morrow,HTOM,2011,18
Morrow,HTOM,2012,21
Morrow,HTOM,2013,21
Morrow,HTOM,2014,24
Morrow,HTOM,2015,29
Morrow,HTOM,2016,23
Morrow,HTOM,2017,23
Morrow,HTOM,2018,21
Morrow,HTOM,2019,22
Morrow,HTOM,2020,49
Morrow,HTOM,2021,25
Morrow,HTOM,2022,27
Morrow,HTOM,2023,36
Morrow,HWA,2000,170
Morrow,HWA,2001,204
Morrow,HWA,2002,219
Morrow,HWA,2003,231
Morrow,HWA,2004,257
Morrow,HWA,2005,303
Morrow,HWA,2006,304
Morrow,HWA,2007,323
Morrow,HWA,2008,333
Morrow,HWA,2009,355
Morrow,HWA,2010,682
Morrow,HWA,2011,377
Morrow,HWA,2012,419
Morrow,HWA,2013,443
Morrow,HWA,2014,434
Morrow,HWA,2015,451
Morrow,HWA,2016,428
Morrow,HWA,2017,437
Morrow,HWA,2018,476
Morrow,HWA,2019,479
Morrow,HWA,2020,1002
Morrow,HWA,2021,533
Morrow,HWA,2022,580
Morrow,HWA,2023,598
Morrow,IA,2000,97
Morrow,IA,2001,96
Morrow,IA,2002,91
Morrow,IA,2003,82
Morrow,IA,2004,86
Morrow,IA,2005,63
Morrow,IA,2006,58
Morrow,IA,2007,59
Morrow,IA,2008,46
Morrow,IA,2009,46
Morrow,IA,2010,105
Morrow,IA,2011,48
Morrow,IA,2012,50
Morrow,IA,2013,50
Morrow,IA,2014,53
Morrow,IA,2015,57
Morrow,IA,2016,66
Morrow,IA,2017,76
Morrow,IA,2018,80
Morrow,IA,2019,82
Morrow,IA,2020,164
Morrow,IA,2021,86
Morrow,IA,2022,93
Morrow,IA,2023,92
Morrow,NHAA,2000,46
Morrow,NHAA,2001,46
Morrow,NHAA,2002,52
Morrow,NHAA,2003,55
Morrow,NHAA,2004,55
Morrow,NHAA,2005,73
Morrow,NHAA,2006,75
Morrow,NHAA,2007,71
Morrow,NHAA,2008,85
Morrow,NHAA,2009,87
Morrow,NHAA,2010,184
Morrow,NHAA,2011,91
Morrow,NHAA,2012,105
Morrow,NHAA,2013,123
Morrow,NHAA,2014,130
Morrow,NHAA,2015,123
Morrow,NHAA,2016,111
Morrow,NHAA,2017,120
Morrow,NHAA,2018,124
Morrow,NHAA,2019,131
Morrow,NHAA,2020,307
Morrow,NHAA,2021,153
Morrow,NHAA,2022,165
Morrow,NHAA,2023,162
Morrow,NHBA,2000,89
Morrow,NHBA,2001,98
Morrow,NHBA,2002,107
Morrow,NHBA,2003,123
Morrow,NHBA,2004,119
Morrow,NHBA,2005,112
Morrow,NHBA,2006,119
Morrow,NHBA,2007,128
Morrow,NHBA,2008,129
Morrow,NHBA,2009,124
Morrow,NHBA,2010,269
Morrow,NHBA,2011,150
Morrow,NHBA,2012,162
Morrow,NHBA,2013,176
Morrow,NHBA,2014,183
Morrow,NHBA,2015,204
Morrow,NHBA,2016,192
Morrow,NHBA,2017,220
Morrow,NHBA,2018,227
Morrow,NHBA,2019,243
Morrow,NHBA,2020,521
Morrow,NHBA,2021,266
Morrow,NHBA,2022,312
Morrow,NHBA,2023,320
Morrow,NHIA,2000,91
Morrow,NHIA,2001,91
Morrow,NHIA,2002,86
Morrow,NHIA,2003,77
Morrow,NHIA,2004,81
Morrow,NHIA,2005,61
Morrow,NHIA,2006,55
Morrow,NHIA,2007,55
Morrow,NHIA,2008,41
Morrow,NHIA,2009,40
Morrow,NHIA,2010,96
Morrow,NHIA,2011,42
Morrow,NHIA,2012,44
Morrow,NHIA,2013,44
Morrow,NHIA,2014,46
Morrow,NHIA,2015,51
Morrow,NHIA,2016,55
Morrow,NHIA,2017,55
Morrow,NHIA,2018,56
Morrow,NHIA,2019,57
Morrow,NHIA,2020,116
Morrow,NHIA,2021,62
Morrow,NHIA,2022,69
Morrow,NHIA,2023,67
Morrow,NHNA,2000,1
Morrow,NHNA,2001,1
Morrow,NHNA,2002,1
Morrow,NHNA,2003,0
Morrow,NHNA,2004,2
Morrow,NHNA,2005,3
Morrow,NHNA,2006,4
Morrow,NHNA,2007,7
Morrow,NHNA,2008,9
Morrow,NHNA,2009,9
Morrow,NHNA,2010,11
Morrow,NHNA,2011,9
Morrow,NHNA,2012,9
Morrow,NHNA,2013,9
Morrow,NHNA,2014,12
Morrow,NHNA,2015,11
Morrow,NHNA,2016,11
Morrow,NHNA,2017,11
Morrow,NHNA,2018,11
Morrow,NHNA,2019,15
Morrow,NHNA,2020,28
Morrow,NHNA,2021,12
Morrow,NHNA,2022,12
Morrow,NHNA,2023,11
Morrow,NHTOM,2000,203
Morrow,NHTOM,2001,219
Morrow,NHTOM,2002,238
Morrow,NHTOM,2003,255
Morrow,NHTOM,2004,282
Morrow,NHTOM,2005,305
Morrow,NHTOM,2006,335
Morrow,NHTOM,2007,352
Morrow,NHTOM,2008,374
Morrow,NHTOM,2009,393
Morrow,NHTOM,2010,802
Morrow,NHTOM,2011,445
Morrow,NHTOM,2012,468
Morrow,NHTOM,2013,449
Morrow,NHTOM,2014,450
Morrow,NHTOM,2015,472
Morrow,NHTOM,2016,496
Morrow,NHTOM,2017,482
Morrow,NHTOM,2018,479
Morrow,NHTOM,2019,521
Morrow,NHTOM,2020,1002
Morrow,NHTOM,2021,530
Morrow,NHTOM,2022,555
Morrow,NHTOM,2023,594
Morrow,NHWA,2000,31200
Morrow,NHWA,2001,31765
Morrow,NHWA,2002,32238
Morrow,NHWA,2003,32768
Morrow,NHWA,2004,33210
Morrow,NHWA,2005,33392
Morrow,NHWA,2006,33640
Morrow,NHWA,2007,33964
Morrow,NHWA,2008,33865
Morrow,NHWA,2009,33861
Morrow,NHWA,2010,67471
Morrow,NHWA,2011,33658
Morrow,NHWA,2012,33588
Morrow,NHWA,2013,33558
Morrow,NHWA,2014,33632
Morrow,NHWA,2015,33579
Morrow,NHWA,2016,33571
Morrow,NHWA,2017,33530
Morrow,NHWA,2018,33681
Morrow,NHWA,2019,33811
Morrow,NHWA,2020,67243
Morrow,NHWA,2021,33553
Morrow,NHWA,2022,33541
Morrow,NHWA,2023,33723
Morrow,TOM,2000,208
Morrow,TOM,2001,224
Morrow,TOM,2002,244
Morrow,TOM,2003,262
Morrow,TOM,2004,293
Morrow,TOM,2005,318
Morrow,TOM,2006,350
Morrow,TOM,2007,371
Morrow,TOM,2008,395
Morrow,TOM,2009,414
Morrow,TOM,2010,833
Morrow,TOM,2011,463
Morrow,TOM,2012,489
Morrow,TOM,2013,470
Morrow,TOM,2014,474
Morrow,TOM,2015,501
Morrow,TOM,2016,519
Morrow,TOM,2017,505
Morrow,TOM,2018,500
Morrow,TOM,2019,543
Morrow,TOM,2020,1051
Morrow,TOM,2021,555
Morrow,TOM,2022,582
Morrow,TOM,2023,630
Morrow,TOT,2000,31813
Morrow,TOT,2001,32438
Morrow,TOT,2002,32955
Morrow,TOT,2003,33524
Morrow,TOT,2004,34025
Morrow,TOT,2005,34271
Morrow,TOT,2006,34561
Morrow,TOT,2007,34937
Morrow,TOT,2008,34877
Morrow,TOT,2009,34907
Morrow,TOT,2010,69583
Morrow,TOT,2011,34813
Morrow,TOT,2012,34839
Morrow,TOT,2013,34851
Morrow,TOT,2014,34941
Morrow,TOT,2015,34954
Morrow,TOT,2016,34928
Morrow,TOT,2017,34928
Morrow,TOT,2018,35133
Morrow,TOT,2019,35342
Morrow,TOT,2020,70391
Morrow,TOT,2021,35205
Morrow,TOT,2022,35336
Morrow,TOT,2023,35595
Morrow,WA,2000,31370
Morrow,WA,2001,31969
Morrow,WA,2002,32457
Morrow,WA,2003,32999
Morrow,WA,2004,33467
Morrow,WA,2005,33695
Morrow,WA,2006,33944
Morrow,WA,2007,34287
Morrow,WA,2008,34198
Morrow,WA,2009,34216
Morrow,WA,2010,68153
Morrow,WA,2011,34035
Morrow,WA,2012,34007
Morrow,WA,2013,34001
Morrow,WA,2014,34066
Morrow,WA,2015,34030
Morrow,WA,2016,33999
Morrow,WA,2017,33967
Morrow,WA,2018,34157
Morrow,WA,2019,34290
Morrow,WA,2020,68245
Morrow,WA,2021,34086
Morrow,WA,2022,34121
Morrow,WA,2023,34321
Perry,AA,2000,33
Perry,AA,2001,34
Perry,AA,2002,36
Perry,AA,2003,34
Perry,AA,2004,35
Perry,AA,2005,36
Perry,AA,2006,37
Perry,AA,2007,36
Perry,AA,2008,40
Perry,AA,2009,39
Perry,AA,2010,101
Perry,AA,2011,43
Perry,AA,2012,53
Perry,AA,2013,53
Perry,AA,2014,57
Perry,AA,2015,62
Perry,AA,2016,64
Perry,AA,2017,63
Perry,AA,2018,65
Perry,AA,2019,75
Perry,AA,2020,149
Perry,AA,2021,80
Perry,AA,2022,83
Perry,AA,2023,90
Perry,BA,2000,75
Perry,BA,2001,78
Perry,BA,2002,82
Perry,BA,2003,83
Perry,BA,2004,86
Perry,BA,2005,96
Perry,BA,2006,94
Perry,BA,2007,94
Perry,BA,2008,97
Perry,BA,2009,102
Perry,BA,2010,222
Perry,BA,2011,121
Perry,BA,2012,136
Perry,BA,2013,134
Perry,BA,2014,147
Perry,BA,2015,143
Perry,BA,2016,145
Perry,BA,2017,161
Perry,BA,2018,182
Perry,BA,2019,181
Perry,BA,2020,393
Perry,BA,2021,211
Perry,BA,2022,243
Perry,BA,2023,247
Perry,HAA,2000,0
Perry,HAA,2001,0
Perry,HAA,2002,0
Perry,HAA,2003,0
Perry,HAA,2004,0
Perry,HAA,2005,2
Perry,HAA,2006,1
Perry,HAA,2007,2
Perry,HAA,2008,3
Perry,HAA,2009,3
Perry,HAA,2010,5
Perry,HAA,2011,4
Perry,HAA,2012,3
Perry,HAA,2013,3
Perry,HAA,2014,6
Perry,HAA,2015,5
Perry,HAA,2016,5
Perry,HAA,2017,5
Perry,HAA,2018,5
Perry,HAA,2019,5
Perry,HAA,2020,9
Perry,HAA,2021,4
Perry,HAA,2022,4
Perry,HAA,2023,6
Perry,HBA,2000,1
Perry,HBA,2001,1
Perry,HBA,2002,1
Perry,HBA,2003,1
Perry,HBA,2004,2
Perry,HBA,2005,6
Perry,HBA,2006,7
Perry,HBA,2007,8
Perry,HBA,2008,8
Perry,HBA,2009,8
Perry,HBA,2010,15
Perry,HBA,2011,8
Perry,HBA,2012,10
Perry,HBA,2013,10
Perry,HBA,2014,15
Perry,HBA,2015,10
Perry,HBA,2016,13
Perry,HBA,2017,13
Perry,HBA,2018,12
Perry,HBA,2019,12
Perry,HBA,2020,23
Perry,HBA,2021,12
Perry,HBA,2022,14
Perry,HBA,2023,14
Perry,HIA,2000,2
Perry,HIA,2001,2
Perry,HIA,2002,2
Perry,HIA,2003,2
Perry,HIA,2004,2
Perry,HIA,2005,1
Perry,HIA,2006,2
Perry,HIA,2007,3
Perry,HIA,2008,4
Perry,HIA,2009,4
Perry,HIA,2010,8
Perry,HIA,2011,4
Perry,HIA,2012,4
Perry,HIA,2013,4
Perry,HIA,2014,6
Perry,HIA,2015,5
Perry,HIA,2016,5
Perry,HIA,2017,7
Perry,HIA,2018,8
Perry,HIA,2019,8
Perry,HIA,2020,15
Perry,HIA,2021,7
Perry,HIA,2022,7
Perry,HIA,2023,9
Perry,HNA,2000,3
Perry,HNA,2001,4
Perry,HNA,2002,3
Perry,HNA,2003,3
Perry,HNA,2004,3
Perry,HNA,2005,3
Perry,HNA,2006,4
Perry,HNA,2007,3
Perry,HNA,2008,3
Perry,HNA,2009,3
Perry,HNA,2010,6
Perry,HNA,2011,3
Perry,HNA,2012,3
Perry,HNA,2013,3
Perry,HNA,2014,3
Perry,HNA,2015,3
Perry,HNA,2016,3
Perry,HNA,2017,3
Perry,HNA,2018,2
Perry,HNA,2019,2
Perry,HNA,2020,4
Perry,HNA,2021,2
Perry,HNA,2022,2
Perry,HNA,2023,2
Perry,HTOM,2000,4
Perry,HTOM,2001,4
Perry,HTOM,2002,4
Perry,HTOM,2003,5
Perry,HTOM,2004,9
Perry,HTOM,2005,8
Perry,HTOM,2006,12
Perry,HTOM,2007,15
Perry,HTOM,2008,16
Perry,HTOM,2009,17
Perry,HTOM,2010,30
Perry,HTOM,2011,18
Perry,HTOM,2012,21
Perry,HTOM,2013,21
Perry,HTOM,2014,20
Perry,HTOM,2015,18
Perry,HTOM,2016,18
Perry,HTOM,2017,20
Perry,HTOM,2018,21
Perry,HTOM,2019,23
Perry,HTOM,2020,50
Perry,HTOM,2021,32
Perry,HTOM,2022,32
Perry,HTOM,2023,33
Perry,HWA,2000,145
Perry,HWA,2001,157
Perry,HWA,2002,156
Perry,HWA,2003,160
Perry,HWA,2004,157
Perry,HWA,2005,159
Perry,HWA,2006,160
Perry,HWA,2007,154
Perry,HWA,2008,161
Perry,HWA,2009,149
Perry,HWA,2010,324
Perry,HWA,2011,187
Perry,HWA,2012,193
Perry,HWA,2013,205
Perry,HWA,2014,226
Perry,HWA,2015,247
Perry,HWA,2016,257
Perry,HWA,2017,275
Perry,HWA,2018,266
Perry,HWA,2019,272
Perry,HWA,2020,489
Perry,HWA,2021,234
Perry,HWA,2022,252
Perry,HWA,2023,284
Perry,IA,2000,98
Perry,IA,2001,96
Perry,IA,2002,98
Perry,IA,2003,99
Perry,IA,2004,104
Perry,IA,2005,87
Perry,IA,2006,88
Perry,IA,2007,91
Perry,IA,2008,87
Perry,IA,2009,89
Perry,IA,2010,180
Perry,IA,2011,96
Perry,IA,2012,99
Perry,IA,2013,116
Perry,IA,2014,116
Perry,IA,2015,116
Perry,IA,2016,120
Perry,IA,2017,119
Perry,IA,2018,118
Perry,IA,2019,127
Perry,IA,2020,247
Perry,IA,2021,126
Perry,IA,2022,127
Perry,IA,2023,131
Perry,NHAA,2000,33
Perry,NHAA,2001,34
Perry,NHAA,2002,36
Perry,NHAA,2003,34
Perry,NHAA,2004,35
Perry,NHAA,2005,34
Perry,NHAA,2006,36
Perry,NHAA,2007,34
Perry,NHAA,2008,37
Perry,NHAA,2009,36
Perry,NHAA,2010,96
Perry,NHAA,2011,39
Perry,NHAA,2012,50
Perry,NHAA,2013,50
Perry,NHAA,2014,51
Perry,NHAA,2015,57
Perry,NHAA,2016,59
Perry,NHAA,2017,58
Perry,NHAA,2018,60
Perry,NHAA,2019,70
Perry,NHAA,2020,140
Perry,NHAA,2021,76
Perry,NHAA,2022,79
Perry,NHAA,2023,84
Perry,NHBA,2000,74
Perry,NHBA,2001,77
Perry,NHBA,2002,81
Perry,NHBA,2003,82
Perry,NHBA,2004,84
Perry,NHBA,2005,90
Perry,NHBA,2006,87
Perry,NHBA,2007,86
Perry,NHBA,2008,89
Perry,NHBA,2009,94
Perry,NHBA,2010,207
Perry,NHBA,2011,113
Perry,NHBA,2012,126
Perry,NHBA,2013,124
Perry,NHBA,2014,132
Perry,NHBA,2015,133
Perry,NHBA,2016,132
Perry,NHBA,2017,148
Perry,NHBA,2018,170
Perry,NHBA,2019,169
Perry,NHBA,2020,370
Perry,NHBA,2021,199
Perry,NHBA,2022,229
Perry,NHBA,2023,233
Perry,NHIA,2000,96
Perry,NHIA,2001,94
Perry,NHIA,2002,96
Perry,NHIA,2003,97
Perry,NHIA,2004,102
Perry,NHIA,2005,86
Perry,NHIA,2006,86
Perry,NHIA,2007,88
Perry,NHIA,2008,83
Perry,NHIA,2009,85
Perry,NHIA,2010,172
Perry,NHIA,2011,92
Perry,NHIA,2012,95
Perry,NHIA,2013,112
Perry,NHIA,2014,110
Perry,NHIA,2015,111
Perry,NHIA,2016,115
Perry,NHIA,2017,112
Perry,NHIA,2018,110
Perry,NHIA,2019,119
Perry,NHIA,2020,232
Perry,NHIA,2021,119
Perry,NHIA,2022,120
Perry,NHIA,2023,122
Perry,NHNA,2000,1
Perry,NHNA,2001,1
Perry,NHNA,2002,1
Perry,NHNA,2003,1
Perry,NHNA,2004,3
Perry,NHNA,2005,3
Perry,NHNA,2006,3
Perry,NHNA,2007,3
Perry,NHNA,2008,5
Perry,NHNA,2009,5
Perry,NHNA,2010,12
Perry,NHNA,2011,6
Perry,NHNA,2012,6
Perry,NHNA,2013,9
Perry,NHNA,2014,10
Perry,NHNA,2015,11
Perry,NHNA,2016,19
Perry,NHNA,2017,26
Perry,NHNA,2018,32
Perry,NHNA,2019,41
Perry,NHNA,2020,93
Perry,NHNA,2021,47
Perry,NHNA,2022,46
Perry,NHNA,2023,46
Perry,NHTOM,2000,213
Perry,NHTOM,2001,218
Perry,NHTOM,2002,243
Perry,NHTOM,2003,272
Perry,NHTOM,2004,289
Perry,NHTOM,2005,333
Perry,NHTOM,2006,353
Perry,NHTOM,2007,376
Perry,NHTOM,2008,394
Perry,NHTOM,2009,416
Perry,NHTOM,2010,865
Perry,NHTOM,2011,448
Perry,NHTOM,2012,437
Perry,NHTOM,2013,431
Perry,NHTOM,2014,471
Perry,NHTOM,2015,489
Perry,NHTOM,2016,501
Perry,NHTOM,2017,501
Perry,NHTOM,2018,501
Perry,NHTOM,2019,510
Perry,NHTOM,2020,1034
Perry,NHTOM,2021,548
Perry,NHTOM,2022,569
Perry,NHTOM,2023,578
Perry,NHWA,2000,33527
Perry,NHWA,2001,33783
Perry,NHWA,2002,34006
Perry,NHWA,2003,34287
Perry,NHWA,2004,34431
Perry,NHWA,2005,34529
Perry,NHWA,2006,34679
Perry,NHWA,2007,34810
Perry,NHWA,2008,35347
Perry,NHWA,2009,35176
Perry,NHWA,2010,70355
Perry,NHWA,2011,35307
Perry,NHWA,2012,35035
Perry,NHWA,2013,35028
Perry,NHWA,2014,34876
Perry,NHWA,2015,34881
Perry,NHWA,2016,34888
Perry,NHWA,2017,34807
Perry,NHWA,2018,34859
Perry,NHWA,2019,34896
Perry,NHWA,2020,69202
Perry,NHWA,2021,34184
Perry,NHWA,2022,34117
Perry,NHWA,2023,34140
Perry,TOM,2000,217
Perry,TOM,2001,222
Perry,TOM,2002,247
Perry,TOM,2003,277
Perry,TOM,2004,298
Perry,TOM,2005,341
Perry,TOM,2006,365
Perry,TOM,2007,391
Perry,TOM,2008,410
Perry,TOM,2009,433
Perry,TOM,2010,895
Perry,TOM,2011,466
Perry,TOM,2012,458
Perry,TOM,2013,452
Perry,TOM,2014,491
Perry,TOM,2015,507
Perry,TOM,2016,519
Perry,TOM,2017,521
Perry,TOM,2018,522
Perry,TOM,2019,533
Perry,TOM,2020,1084
Perry,TOM,2021,580
Perry,TOM,2022,601
Perry,TOM,2023,611
Perry,TOT,2000,34099
Perry,TOT,2001,34375
Perry,TOT,2002,34629
Perry,TOT,2003,34944
Perry,TOT,2004,35117
Perry,TOT,2005,35254
Perry,TOT,2006,35430
Perry,TOT,2007,35582
Perry,TOT,2008,36150
Perry,TOT,2009,35996
Perry,TOT,2010,72095
Perry,TOT,2011,36229
Perry,TOT,2012,35983
Perry,TOT,2013,36000
Perry,TOT,2014,35926
Perry,TOT,2015,35970
Perry,TOT,2016,36015
Perry,TOT,2017,35975
Perry,TOT,2018,36046
Perry,TOT,2019,36127
Perry,TOT,2020,71661
Perry,TOT,2021,35464
Perry,TOT,2022,35471
Perry,TOT,2023,35551
Perry,WA,2000,33672
Perry,WA,2001,33940
Perry,WA,2002,34162
Perry,WA,2003,34447
Perry,WA,2004,34588
Perry,WA,2005,34688
Perry,WA,2006,34839
Perry,WA,2007,34964
Perry,WA,2008,35508
Perry,WA,2009,35325
Perry,WA,2010,70679
Perry,WA,2011,35494
Perry,WA,2012,35228
Perry,WA,2013,35233
Perry,WA,2014,35102
Perry,WA,2015,35128
Perry,WA,2016,35145
Perry,WA,2017,35082
Perry,WA,2018,35125
Perry,WA,2019,35168
Perry,WA,2020,69691
Perry,WA,2021,34418
Perry,WA,2022,34369
Perry,WA,2023,34424
Pickaway,AA,2000,118
Pickaway,AA,2001,131
Pickaway,AA,2002,140
Pickaway,AA,2003,152
Pickaway,AA,2004,148
Pickaway,AA,2005,169
Pickaway,AA,2006,179
Pickaway,AA,2007,182
Pickaway,AA,2008,200
Pickaway,AA,2009,212
Pickaway,AA,2010,455
Pickaway,AA,2011,232
Pickaway,AA,2012,239
Pickaway,AA,2013,236
Pickaway,AA,2014,242
Pickaway,AA,2015,261
Pickaway,AA,2016,270
Pickaway,AA,2017,287
Pickaway,AA,2018,299
Pickaway,AA,2019,314
Pickaway,AA,2020,654
Pickaway,AA,2021,333
Pickaway,AA,2022,376
Pickaway,AA,2023,381
Pickaway,BA,2000,3400
Pickaway,BA,2001,3189
Pickaway,BA,2002,2589
Pickaway,BA,2003,2603
Pickaway,BA,2004,2368
Pickaway,BA,2005,2260
Pickaway,BA,2006,2275
Pickaway,BA,2007,2307
Pickaway,BA,2008,2195
Pickaway,BA,2009,1980
Pickaway,BA,2010,3781
Pickaway,BA,2011,1876
Pickaway,BA,2012,2001
Pickaway,BA,2013,2032
Pickaway,BA,2014,2053
Pickaway,BA,2015,2010
Pickaway,BA,2016,2222
Pickaway,BA,2017,2221
Pickaway,BA,2018,2268
Pickaway,BA,2019,2286
Pickaway,BA,2020,4382
Pickaway,BA,2021,2078
Pickaway,BA,2022,2249
Pickaway,BA,2023,2430
Pickaway,HAA,2000,2
Pickaway,HAA,2001,2
Pickaway,HAA,2002,3
Pickaway,HAA,2003,3
Pickaway,HAA,2004,1
Pickaway,HAA,2005,9
Pickaway,HAA,2006,10
Pickaway,HAA,2007,10
Pickaway,HAA,2008,11
Pickaway,HAA,2009,11
Pickaway,HAA,2010,22
Pickaway,HAA,2011,11
Pickaway,HAA,2012,11
Pickaway,HAA,2013,11
Pickaway,HAA,2014,11
Pickaway,HAA,2015,11
Pickaway,HAA,2016,11
Pickaway,HAA,2017,12
Pickaway,HAA,2018,11
Pickaway,HAA,2019,11
Pickaway,HAA,2020,20
Pickaway,HAA,2021,10
Pickaway,HAA,2022,10
Pickaway,HAA,2023,10
Pickaway,HBA,2000,12
Pickaway,HBA,2001,12
Pickaway,HBA,2002,11
Pickaway,HBA,2003,12
Pickaway,HBA,2004,11
Pickaway,HBA,2005,11
Pickaway,HBA,2006,11
Pickaway,HBA,2007,12
Pickaway,HBA,2008,11
Pickaway,HBA,2009,11
Pickaway,HBA,2010,22
Pickaway,HBA,2011,12
Pickaway,HBA,2012,14
Pickaway,HBA,2013,18
Pickaway,HBA,2014,21
Pickaway,HBA,2015,26
Pickaway,HBA,2016,31
Pickaway,HBA,2017,43
Pickaway,HBA,2018,60
Pickaway,HBA,2019,63
Pickaway,HBA,2020,150
Pickaway,HBA,2021,84
Pickaway,HBA,2022,97
